obs_id,source_row_id,year,exporter_code,importer_code,hs6,family_id,quality_status,exclusion_reason,value_valid_flag,quantity_valid_flag,benchmark_join_status,source_filename,source_version
obs_08bf33c276ec1590fe1b,baci_eb30bbb5534000f4313eb7ad,2017,380,705,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_dd3c41f3ac96546fe42c,baci_bf305b1f66e7cfc4e0e23502,2017,380,724,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_c9b2408a24f99e9e3ad5,baci_d16dc07a1465d1ecda96b0d9,2017,380,729,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_e23394986d7d40f99742,baci_a4b008fc2448239aec6cb9ac,2017,380,752,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_30f2623ec93127ae972a,baci_c73e8e98d6f9ead94a6cab7d,2017,380,757,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_80c54a363eb5270134cc,baci_f7df3a1147d1d70ff511b8fb,2017,380,788,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9971c9dcbccc62e09136,baci_0657d6641406c57755985168,2017,380,807,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_3fe707829f5c37a5617a,baci_10c9ddf8cc069e0aa5ec5bc5,2017,384,56,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a644ad5bc4789abcdeb6,baci_b9813273043553f99b6c3b69,2017,384,208,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_16dc08519c82bced2516,baci_afa7dfde24b0e178f4224569,2017,384,251,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_653312f9e8003da8523a,baci_4c107c21cac49a1b47a66e2f,2017,384,504,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_2eacbf054ecf3ec24378,baci_1308f851b6788a0eaad97a45,2017,384,528,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7245473b01a6776a8b63,baci_9c84a1a935fb466f4059e8e1,2017,384,854,151110,crude_palm_oil,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_01dd4e22e4aca05c074d,baci_33ac0243550e50a694cf581b,2017,392,50,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7268184fa6fd44590f78,baci_dbd41b9871aed9ef105d4201,2017,392,124,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_5bebf3e0829c2f839ec4,baci_bf404b43807713148c71fdd4,2017,392,418,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_6f1a41d14f92d3241b00,baci_e71e5e4bbb6b79aecbe10353,2017,392,490,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_0dd24a58491f7cf96ea7,baci_094f2b1056f6bff543232e88,2017,398,417,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_873e5394695dfc55f036,baci_8263ed3782892adfdda00a7c,2017,400,528,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_e356155fda5bbb1fb1bf,baci_835f8e8f09fa0dc638c14202,2017,400,724,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_c23ccd263aa136432b3d,baci_de0434d36199d85437193a24,2017,410,104,151110,crude_palm_oil,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_e729aec904e2144d9252,baci_53c3a2b798bb4868d0c90c6c,2017,410,417,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_f24e85984e76eea96212,baci_378af3149f9cc85d77d4e3e2,2017,428,233,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9259dfd74f5872435b44,baci_7acdc9da7219a95d18c5c129,2017,428,440,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b32cc68880ee34eec1ef,baci_dad296fc79f8ed43f0558a0f,2017,428,528,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_05b2fc74f5cfdf3576b0,baci_cc8cdacaf61cee3a26db5c27,2017,430,120,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_1c8b7485de54593bec01,baci_a9438afd165011640bbe99b9,2017,430,620,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_8e79a976d783ae8e4c99,baci_62ac7b2605457cb5d06b3544,2017,440,428,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_ac4aa5c1351a7faa2d22,baci_198c1973131fcaba5b430cf1,2017,440,528,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_2b9619ae76a2b77eb0f2,baci_1c7051eaeb9bd87650b05cbc,2017,442,56,151110,crude_palm_oil,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_06fb859e1082ede7e31f,baci_5d9a879dc0bd3a41524ed137,2017,442,251,151110,crude_palm_oil,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_e3565c381066ac5a26c1,baci_0e4531cc0e55935fd63e0f90,2017,442,528,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9487e1bd7efdeab3ef95,baci_56b413abebfe8f958da92653,2017,450,757,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_dce2c86135e0ccd2979c,baci_b4493079d53471e81025f1d2,2017,458,12,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9c8f89fcbbb2baf10e70,baci_7ee0f7a81ff470db8fd24b27,2017,458,40,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a51a597a7a83334278a9,baci_d8dfa45d4deb865d5ffd8525,2017,458,50,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_c305ad38259f0757259d,baci_1b854cc432b955349e1fa706,2017,458,51,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_71d43854889349496188,baci_2ff37050002b2e25079ca2d7,2017,458,56,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_544e916f09fe1a35047a,baci_2cdb8457359121d007feeba7,2017,458,70,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_3fb2e411aae37c6e2394,baci_c36a92690fe3554e22217c46,2017,458,96,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_0a50f03295cc5cbd0a0c,baci_7064f4271913e21a8ba0147b,2017,458,116,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7190310f43a32df5307c,baci_2a2e2956441ba58019d500d9,2017,458,120,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_cdaa93111bfec358fb12,baci_f3acb2edbbe5bdd5e235c8bd,2017,458,124,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_45f0dc02eafab53e6d71,baci_b9a4653ca96080c8b7f6d992,2017,458,144,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_82d1da1d015c3c5b49a5,baci_34e87e0c987f94933d5a54b9,2017,458,152,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_94776358d15b33c77eff,baci_f163caaa78f8f74a51a5f693,2017,458,156,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_bddf2fb57c80eba9a86e,baci_60087dcdb11a4f597b9534ec,2017,458,188,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_64a4f356b2217717dc5a,baci_31ac4326ffef139152157052,2017,458,251,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_176c7eab90380e6d9261,baci_e9b5551b2dbda8f09b67b827,2017,458,268,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_dc446548656b46a2b2a3,baci_1775261927a84b4161f3f1d6,2017,458,276,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_628fa1e936c2528bc6f0,baci_2c5851b1a40d443369d9c46f,2017,458,288,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_0539aa5d16f674acd557,baci_fa6fe2344c66b2434ea8defd,2017,458,300,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_cb30d2e7be2f353829b1,baci_b16c35463a0c11268b6eda49,2017,458,344,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_5ecd9fc7320e93d1d645,baci_daa408063d5c1684455dcae8,2017,458,360,151110,crude_palm_oil,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_8001df12d9f9bdd59f28,baci_1cfb0a9f119b5fca5ec8f114,2017,458,372,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_12759233e39c0508506e,baci_5cbb53cb9deddcde72c59404,2017,458,380,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_db7e08279b5bd6d549ca,baci_a292a98abf10d704d327d6c9,2017,458,392,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_86955f5c452ccbd29e57,baci_877256ef49884513e3798ead,2017,458,398,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_39e370a7b3a221cf63b9,baci_fded38c235156104645bbaa1,2017,458,400,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a51ac49e9cc5dbebb93b,baci_a1a5d05b92277d1777b944e2,2017,458,404,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_c1b22426794a63c6d964,baci_689071d39f395423474f2704,2017,458,410,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_c11747b4eebad19f51ee,baci_7613c55f00f218b801000408,2017,458,414,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a9181dfa8dafc7044fed,baci_56d3326269951f22ec7843c6,2017,458,417,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b189ddd8631e6c7d3a2e,baci_bd7212b9f6ef689b244430ac,2017,458,450,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_fc4655d2c10f15f0253d,baci_c67826bf03e6166aabd9db02,2017,458,490,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d298613c8d0fbf96ccfd,baci_34eca5097803dcc5352cfffb,2017,458,499,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_8e89d22d92c4e264d76f,baci_a9c9ae7572881d41bc5ba414,2017,458,504,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9315097e5e9a5f3bc16a,baci_5dd05957a8bcfb9264009f61,2017,458,508,151110,crude_palm_oil,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_99075a4bd3cc859ff63b,baci_3668a78a21ac0781d27c44fc,2017,458,512,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b2ee824d4e317ed60388,baci_2b19bee9b85d9c66b2803789,2017,458,524,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d8966b15009357fff845,baci_4a5f479590cad0f1663a14c4,2017,458,528,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_8f30644237d20e7e7da3,baci_04ec861b634815eda1aabe30,2017,458,566,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b84f10639fec59954bc1,baci_675ec815c6583847da352cd5,2017,458,586,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_50ac53ec0635dc22ce14,baci_46117eac8dcd9844b2c68386,2017,458,591,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_cd2b62cdb78bb90c07b6,baci_475e20f07067b0f8116f4b6d,2017,458,616,151110,crude_palm_oil,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_fac6f8a6e694437810c5,baci_d0138be6dd0ecce2a6fce764,2017,458,620,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b60cc70916024023045c,baci_54d60af06a0a33207fda62c1,2017,458,643,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_ca6ad1bcce4b01e5017b,baci_f66ea4fe4f8312d7a24b3343,2017,458,688,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d79801ec5d21138f1bc0,baci_be5cbd1cda62cd71624abce9,2017,458,699,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7c03b44afe0e554b8d3a,baci_3caf13049af72574d4c7469e,2017,458,702,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b947b3cbb4aeaa98d824,baci_c0876afdd50c4b37ff0b2b6f,2017,458,710,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_c520623db71b0fecbcf5,baci_7128be6706d29d0e5cb0c963,2017,458,724,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_94e3968a87922840a997,baci_c183bc38634c7685f2de81a3,2017,458,729,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b5495805842d1e27f8a7,baci_84b885d59ae91a97063379fa,2017,458,752,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_81294fd6d1461aa2fde8,baci_fabfa4ce3e65aa085b1bb13b,2017,458,757,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7ef1a189fc6eabbd873b,baci_c13921077ec09c4f9d45e20d,2017,458,768,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_2946bfd0e33dba7b0274,baci_a1dac42abae69c0e02048d05,2017,458,792,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d95d2121b626c985401c,baci_66c1b25a7390a2449ba6dc24,2017,458,826,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_501e8ff32593124bc934,baci_216c677b025144ed47d664ff,2017,458,834,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_6df36650b06621be94d3,baci_87e0b661de086fbbc2d13e7f,2017,458,854,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_638b21b91bc5056a3b8b,baci_3f3a8a048df1d81f9d7ff634,2017,458,858,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_0e6994368ae54d6479bf,baci_d0d6ed5e5e817af2b784c6e5,2017,470,96,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_1996415a7ba67710f1c2,baci_e4065c55dfd9db81581d3303,2017,470,528,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_527d05647aca72cc49c2,baci_ac54e64d8362c7fd3e6cff87,2017,480,834,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d9291e8dc6cdad3729e9,baci_38c9f09dde81d7e39edf2a5f,2017,480,894,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7c7fa567c20480514283,baci_7818b0414c1fc59d24132b34,2017,484,152,151110,crude_palm_oil,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_953d005d81fb721da4a1,baci_024fa432d5a826905edaff28,2017,490,36,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_19b248d67b86dc1d4642,baci_421830d7933000b42a7ed2b6,2017,490,344,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_da3618e52372a767e637,baci_de1499d846604ac860207f30,2017,490,360,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_95cd3075608efe2f9696,baci_7a3e98168908b61335263555,2017,490,458,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_4be9b0f83718b3c5195b,baci_6b44e01ea1e509ec196d94bc,2017,490,608,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_906bfffaf9b6aaffa8dd,baci_7ae2ee85387ffcf4af5a662b,2017,490,702,151110,crude_palm_oil,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
