obs_id,source_row_id,year,exporter_code,exporter_iso3,exporter_name,importer_code,importer_iso3,importer_name,corridor_id,hs6,family_id,product_name,hs6_product_code_description,project_role,v,q,trade_value_usd,quantity_metric_ton,quantity_unit_raw,unit_value_usd_per_metric_ton,log_unit_value,benchmark_series_id,benchmark_price_original,benchmark_unit_original,benchmark_price_usd_per_metric_ton,benchmark_year,benchmark_yoy_change,benchmark_join_status,benchmark_conversion_method,benchmark_residual,benchmark_caveat,source_sheet,history_years_available,value_valid_flag,quantity_valid_flag,unit_value_valid_flag,valid_extreme_flag,quantity_score,benchmark_score,history_score,completeness_score,data_quality_score,quality_status,exclusion_reason,model_eligible,source_filename,source_version,source_file_hash,hs_revision
obs_cfc42c8a1c07ad74c2a7,baci_a3810c91f78ef258cc1ff7e4,2021,398,KAZ,Kazakhstan,48,BHR,Bahrain,KAZ->BHR,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,30783.431,3153.33,30783431.0,3153.33,metric_ton,9762.197740166745,9.186272832354083,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,0.04667149838376616,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),1,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_9ce26a84effee58a8930,baci_c7629b8e5455b0d7ae0a3f7d,2021,398,KAZ,Kazakhstan,112,BLR,Belarus,KAZ->BLR,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,310.618,44.0,310618.0,44.0,metric_ton,7059.5,8.86212950644958,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,-0.2774718275207366,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_f31fe607537409b26999,baci_e4cce81acfca7e5fab3c293b,2021,398,KAZ,Kazakhstan,757,CHE,Switzerland,KAZ->CHE,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,1408.626,0.024,1408626.0,0.024,metric_ton,58692750.0,17.88782676780074,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),0.014299449786101093,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),1,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_c697bec761472fe8a060,baci_9331c43b085ebfd461aab624,2021,398,KAZ,Kazakhstan,156,CHN,China,KAZ->CHN,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,2432008.582,262678.4,2432008582.0,262678.4,metric_ton,9258.502343550135,9.13329758060201,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,-0.006303753368307241,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),4,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_231afd4f3dd71696333b,baci_7173091412e64eae4bafbb62,2021,398,KAZ,Kazakhstan,276,DEU,Germany,KAZ->DEU,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,630.53,0.012,630530.0,0.012,metric_ton,52544166.666666664,17.77716464373399,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.09636267428064826,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_25fa0948e248249d3fad,baci_0c8730baa7e250d6c741dc35,2021,398,KAZ,Kazakhstan,276,DEU,Germany,KAZ->DEU,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,32816.979,3398.167,32816979.0,3398.167,metric_ton,9657.25904583265,9.175465144276568,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,0.03586381030625141,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),4,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_dae355d97ad7df5cefcc,baci_687c38fac650a457cd2c246a,2021,398,KAZ,Kazakhstan,251,FRA,France,KAZ->FRA,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,25848.127,3062.0,25848127.0,3062.0,metric_ton,8441.582952318746,9.040925123596296,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,-0.09867621037402152,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),2,True,True,True,False,1,2,0,1,4,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_defb9783d38b193d811a,baci_32d418ce0901d6ce79f6a880,2021,398,KAZ,Kazakhstan,268,GEO,Georgia,KAZ->GEO,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,43.265,5.0,43265.0,5.0,metric_ton,8653.0,9.06566136060674,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,-0.0739399733635775,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),1,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_22d0cf6c69dfc96e6210,baci_922050923d0cace1f9d47d3d,2021,398,KAZ,Kazakhstan,380,ITA,Italy,KAZ->ITA,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,21584.357,0.378,21584357.0,0.378,metric_ton,57101473.544973545,17.86034048068509,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.01318683732954895,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),2,True,True,True,False,1,2,0,1,4,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_702096dff146029fd0b7,baci_0470bcb920ae445872f5b601,2021,398,KAZ,Kazakhstan,380,ITA,Italy,KAZ->ITA,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,249893.328,26373.9,249893328.0,26373.9,metric_ton,9475.023716628939,9.156414533021788,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,0.016813199051471273,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),4,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_e82d40a2c46f79e68c71,baci_852f48c8aeebc2ffeac7c6a1,2021,398,KAZ,Kazakhstan,417,KGZ,Kyrgyzstan,KAZ->KGZ,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,27.0,2.0,27000.0,2.0,metric_ton,13500.0,9.51044496442652,world_bank_palm_oil,1130.58,USD per metric ton,1130.58,2021,0.4080556282584198,matched,identity,2.4799589100640667,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),1,True,True,True,True,1,2,0,1,4,usable_with_caveat,short_history;valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_0340a308eba24ed8e7c5,baci_af1de8685aba31ef93277a67,2021,398,KAZ,Kazakhstan,417,KGZ,Kyrgyzstan,KAZ->KGZ,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,35520.442,3.08,35520442.0,3.08,metric_ton,11532611.038961038,16.26068932271903,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-1.6128379952956067,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),4,True,True,True,True,1,2,1,1,5,usable_with_caveat,valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_d1e625730d7f6ba03449,baci_7f08100b20a61bed96ed35d0,2021,398,KAZ,Kazakhstan,417,KGZ,Kyrgyzstan,KAZ->KGZ,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,0.144,0.343,144.0,0.343,metric_ton,419.82507288629733,6.039838131392198,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,-3.099763202578119,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),1,True,True,True,True,1,2,0,1,4,usable_with_caveat,short_history;valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_6c5137fd6274aca35948,baci_be555d6966db235364483c0e,2021,398,KAZ,Kazakhstan,586,PAK,Pakistan,KAZ->PAK,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,1134.087,101.558,1134087.0,101.558,metric_ton,11166.889856042852,9.320708416053623,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,0.18110708208330628,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_e083ef4511abb885660a,baci_608a421e3ec88adec4fda043,2021,398,KAZ,Kazakhstan,643,RUS,Russian Federation,KAZ->RUS,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,2181.999,0.048,2181999.0,0.048,metric_ton,45458312.5,17.632306255154152,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.24122106286048606,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),3,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_4ba9a4c1e2cebe0ceb3d,baci_22c159759c61d309bf12886c,2021,398,KAZ,Kazakhstan,643,RUS,Russian Federation,KAZ->RUS,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,1465.636,2517.407,1465636.0,2517.407,metric_ton,582.2006532912635,6.3668151534188695,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,-2.7727861805514475,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),4,True,True,True,True,1,2,1,1,5,usable_with_caveat,valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_c97356f27ddde1f0ae1a,baci_d8472d2b74a7377a69f398d1,2021,398,KAZ,Kazakhstan,682,SAU,Saudi Arabia,KAZ->SAU,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,35213.629,3805.166,35213629.0,3805.166,metric_ton,9254.163681689577,9.13282885697959,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,-0.006772476990727583,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_eb9e9cd4019d10ea7867,baci_99e71de0cfd800b819bb69ef,2021,398,KAZ,Kazakhstan,703,SVK,Slovakia,KAZ->SVK,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,253.324,25.498,253324.0,25.498,metric_ton,9935.05372970429,9.203824563094523,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,0.06422322912420597,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_0560964556822f303011,baci_755aa888e8310221c31d5af4,2021,398,KAZ,Kazakhstan,764,THA,Thailand,KAZ->THA,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,1836.949,230.603,1836949.0,230.603,metric_ton,7965.850400905452,8.982918983864703,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,-0.15668235010561382,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),1,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_6f8ac460f6a96dad4171,baci_ce8d9a1d1db64ac22d021efa,2021,398,KAZ,Kazakhstan,792,TUR,TÃ¼rkiye,KAZ->TUR,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,490.534,0.009,490534.0,0.009,metric_ton,54503777.77777778,17.813780574254604,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.05974674376003364,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),4,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_74adde14c627072a9ffd,baci_6c18ddd65304329fb46558d9,2021,398,KAZ,Kazakhstan,792,TUR,TÃ¼rkiye,KAZ->TUR,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,803239.416,84902.475,803239416.0,84902.475,metric_ton,9460.730279064303,9.154904855584851,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,0.015303521614534077,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),4,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_ae777b35416b3aa936f8,baci_64fe3b6c4d187ef6757bb3d5,2021,398,KAZ,Kazakhstan,804,UKR,Ukraine,KAZ->UKR,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,2064.137,224.146,2064137.0000000002,224.146,metric_ton,9208.895095161191,9.127925154100526,world_bank_copper,9317.05,USD per metric ton,9317.05,2021,0.41153638259855935,matched,identity,-0.011676179869791525,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),2,True,True,True,False,1,2,0,1,4,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_ea1d9aea6c637327a941,baci_24bdf8f15f25b3b3835d2fa7,2021,398,KAZ,Kazakhstan,860,UZB,Uzbekistan,KAZ->UZB,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,5447.731,0.096,5447731.0,0.096,metric_ton,56747197.916666664,17.854116837188986,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.019410480825651888,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),3,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_5f6fb3eef8fe579dba45,baci_e08b4db240e78142c010a87b,2021,404,KEN,Kenya,784,ARE,United Arab Emirates,KEN->ARE,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,20643.768,0.288,20643768.0,0.288,metric_ton,71679750.0,18.08771883890165,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),0.2141915208870131,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),3,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_a072550161de8b0c77e9,baci_015fdfb9933803e40fe7a1c4,2021,404,KEN,Kenya,108,BDI,Burundi,KEN->BDI,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,343.176,410.785,343176.0,410.785,metric_ton,835.415119831542,6.727928750811839,world_bank_palm_oil,1130.58,USD per metric ton,1130.58,2021,0.4080556282584198,matched,identity,-0.30255730355061505,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),2,True,True,True,False,1,2,0,1,4,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_ed6d4c5a81fb95704e0b,baci_5f4aeec5b9046b4c97560001,2021,404,KEN,Kenya,124,CAN,Canada,KEN->CAN,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,3.437,,3437.0,,metric_ton,,,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),1,True,False,False,False,0,2,0,1,3,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,False,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_0ab8eca6f2a274a919a3,baci_dbc87a138a19ecaa1550f842,2021,404,KEN,Kenya,757,CHE,Switzerland,KEN->CHE,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,12164.278,0.247,12164278.0,0.247,metric_ton,49248089.06882591,17.712381124196632,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.16114619381800566,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),3,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_fbee4e097f65a65475f3,baci_50c717b28eefc1fc99726ceb,2021,404,KEN,Kenya,120,CMR,Cameroon,KEN->CMR,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,63.216,0.001,63216.0,0.001,metric_ton,63216000.0,17.962067991633308,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),0.08854067361867024,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_86f9f4b8de5f6ad45523,baci_c82dba039a63338f86a62445,2021,404,KEN,Kenya,276,DEU,Germany,KEN->DEU,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,1.858,0.001,1858.0,0.001,metric_ton,1858000.0,14.435011198355921,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-3.4385161196587166,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),1,True,True,True,True,1,2,0,1,4,usable_with_caveat,short_history;valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_95befce970684b0d372c,baci_7bbe06d5391013aaa7a0fdfa,2021,404,KEN,Kenya,251,FRA,France,KEN->FRA,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,3.724,,3724.0,,metric_ton,,,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),1,True,False,False,False,0,2,0,1,3,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,False,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_dc5888ab65caa1aaeee2,baci_63aa7c6fae6528a0f1386cc5,2021,404,KEN,Kenya,344,HKG,"China, Hong Kong SAR",KEN->HKG,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,206.318,0.005,206318.0,0.005,metric_ton,41263600.0,17.535491313376557,world_bank_gold,1799.63,USD per troy ounce,57859448.04729998,2021,0.016460308667378486,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.3380360046380808,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),2,True,True,True,False,1,2,0,1,4,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_22f55049462460f19826,baci_da71c63265d428c3a9fbc24c,2021,404,KEN,Kenya,454,MWI,Malawi,KEN->MWI,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,5.943,2.986,5943.0,2.986,metric_ton,1990.2880107166777,7.596034636249662,world_bank_palm_oil,1130.58,USD per metric ton,1130.58,2021,0.4080556282584198,matched,identity,0.5655485818872084,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
